id,key,value,type
8882334,toll,no,regular
8882334,horse,no,regular
8882334,lanes,2,regular
8882334,width,100.6,regular
8882334,oneway,yes,regular
8882334,source,massgis_import_v0.1_20071009102359,regular
8882334,bicycle,no,regular
8882334,highway,motorway,regular
8882334,maxspeed,65 mph,regular
8882334,sidewalk,none,regular
8882334,hgv,yes,toll
8882334,condition,good,regular
8882334,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882334,way_id,131520,massgis
8882336,name,Naomi Street,regular
8882336,lanes,2,regular
8882336,width,12.2,regular
8882336,source,massgis_import_v0.1_20071009102359,regular
8882336,highway,residential,regular
8882336,condition,fair,regular
8882336,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882336,way_id,107573,massgis
8882344,name,Wheatland Avenue,regular
8882344,lanes,2,regular
8882344,width,15.2,regular
8882344,source,massgis_import_v0.1_20071009102359,regular
8882344,highway,residential,regular
8882344,condition,fair,regular
8882344,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882344,way_id,114204,massgis
8882358,name,Fairview Avenue,regular
8882358,lanes,2,regular
8882358,width,22.0,regular
8882358,source,massgis_import_v0.1_20071009102359,regular
8882358,highway,secondary,regular
8882358,condition,fair,regular
8882358,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882358,way_id,128282,massgis
8882361,ref,MA 116,regular
8882361,name,Springfield Street,regular
8882361,lanes,2,regular
8882361,width,18.3,regular
8882361,oneway,yes,regular
8882361,source,massgis_import_v0.1_20071009102359,regular
8882361,highway,secondary,regular
8882361,maxspeed,30 mph,regular
8882361,condition,fair,regular
8882361,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882361,way_id,209586,massgis
8882362,name,Smith Street,regular
8882362,lanes,2,regular
8882362,width,15.2,regular
8882362,source,massgis_import_v0.1_20071009102359,regular
8882362,highway,residential,regular
8882362,condition,good,regular
8882362,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882362,way_id,141327,massgis
8882364,name,Stone Avenue,regular
8882364,lanes,1,regular
8882364,width,15.2,regular
8882364,source,massgis_import_v0.1_20071009102359,regular
8882364,highway,residential,regular
8882364,condition,fair,regular
8882364,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882364,way_id,197951,massgis
8882368,ramp,yes,regular
8882368,lanes,1,regular
8882368,width,15.2,regular
8882368,oneway,yes,regular
8882368,source,massgis_import_v0.1_20071009102359,regular
8882368,highway,motorway_link,regular
8882368,condition,good,regular
8882368,orig_name,Ramp-rt 116 Wb To Rt 391 Nb,regular
8882368,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882368,way_id,166790,massgis
8882373,name,Lawrence Road,regular
8882373,lanes,2,regular
8882373,width,17.4,regular
8882373,source,massgis_import_v0.1_20071009102359,regular
8882373,highway,residential,regular
8882373,condition,good,regular
8882373,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882373,way_id,158462,massgis
8882375,hgv,yes,regular
8882375,ref,MA 116,regular
8882375,name,Chicopee Street,regular
8882375,lanes,2,regular
8882375,width,19.2,regular
8882375,oneway,yes,regular
8882375,source,massgis_import_v0.1_20071009102359,regular
8882375,highway,secondary,regular
8882375,maxspeed,35 mph,regular
8882375,condition,good,regular
8882375,hgv,MassGIS,source
8882375,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882375,way_id,205472,massgis
8882375,maxspeed,massgis,source
8882382,name,Christopher Street,regular
8882382,lanes,2,regular
8882382,width,15.2,regular
8882382,source,massgis_import_v0.1_20071009102359,regular
8882382,highway,residential,regular
8882382,condition,good,regular
8882382,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882382,way_id,155893,massgis
8882392,name,Chestnut Extension,regular
8882392,lanes,2,regular
8882392,width,9.1,regular
8882392,source,massgis_import_v0.1_20071009102359,regular
8882392,highway,residential,regular
8882392,condition,good,regular
8882392,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882392,way_id,152173,massgis
8882395,name,Palmer Avenue,regular
8882395,lanes,2,regular
8882395,width,15.2,regular
8882395,source,massgis_import_v0.1_20071009102359,regular
8882395,highway,residential,regular
8882395,condition,good,regular
8882395,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882395,way_id,179717,massgis
8882396,hgv,yes,regular
8882396,ref,MA 116,regular
8882396,name,Center Street,regular
8882396,lanes,2,regular
8882396,width,15.2,regular
8882396,source,massgis_import_v0.1_20071009102359,regular
8882396,highway,secondary,regular
8882396,condition,good,regular
8882396,hgv,MassGIS,source
8882396,start_date,27/09/2004,regular
8882396,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882396,way_id,180456,massgis
8882401,name,Macek Drive,regular
8882401,lanes,2,regular
8882401,width,15.2,regular
8882401,source,massgis_import_v0.1_20071009102359,regular
8882401,highway,residential,regular
8882401,condition,fair,regular
8882401,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882401,way_id,181389,massgis
8882403,name,Northwood Street,regular
8882403,lanes,2,regular
8882403,width,15.2,regular
8882403,source,massgis_import_v0.1_20071009102359,regular
8882403,highway,residential,regular
8882403,condition,fair,regular
8882403,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882403,way_id,121023,massgis
8882405,name,Raylo Court,regular
8882405,lanes,2,regular
8882405,width,15.2,regular
8882405,source,massgis_import_v0.1_20071009102359,regular
8882405,highway,residential,regular
8882405,condition,fair,regular
8882405,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882405,way_id,133174,massgis
8882409,name,Donlyn Drive,regular
8882409,lanes,2,regular
8882409,width,13.4,regular
8882409,source,massgis_import_v0.1_20071009102359,regular
8882409,highway,residential,regular
8882409,condition,good,regular
8882409,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882409,way_id,165755,massgis
8882410,name,Grape Street,regular
8882410,lanes,2,regular
8882410,width,14.3,regular
8882410,source,massgis_import_v0.1_20071009102359,regular
8882410,highway,tertiary,regular
8882410,condition,fair,regular
8882410,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882410,way_id,169357,massgis
8882411,name,Nora Street,regular
8882411,lanes,2,regular
8882411,width,15.2,regular
8882411,source,massgis_import_v0.1_20071009102359,regular
8882411,highway,residential,regular
8882411,condition,fair,regular
8882411,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882411,way_id,115572,massgis
8882412,name,Belcher Street,regular
8882412,lanes,2,regular
8882412,width,11.9,regular
8882412,source,massgis_import_v0.1_20071009102359,regular
8882412,highway,residential,regular
8882412,condition,good,regular
8882412,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882412,way_id,203746,massgis
8882424,name,Harvard Street,regular
8882424,lanes,2,regular
8882424,width,15.2,regular
8882424,source,massgis_import_v0.1_20071009102359,regular
8882424,highway,residential,regular
8882424,condition,good,regular
8882424,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882424,way_id,183519,massgis
8882431,name,Terimar Street,regular
8882431,lanes,2,regular
8882431,width,15.2,regular
8882431,source,massgis_import_v0.1_20071009102359,regular
8882431,highway,residential,regular
8882431,condition,good,regular
8882431,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882431,way_id,211438,massgis
8882442,name,Peter Street,regular
8882442,lanes,2,regular
8882442,width,15.2,regular
8882442,source,massgis_import_v0.1_20071009102359,regular
8882442,highway,residential,regular
8882442,condition,good,regular
8882442,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882442,way_id,160398,massgis
8882444,ramp,yes,regular
8882444,toll,no,regular
8882444,lanes,1,regular
8882444,width,15.2,regular
8882444,oneway,yes,regular
8882444,source,massgis_import_v0.1_20071009102359,regular
8882444,highway,motorway_link,regular
8882444,maxspeed,25 mph,regular
8882444,hgv,yes,toll
8882444,condition,good,regular
8882444,orig_name,Ramp-rt 90 Eb To Rt 33/montgomery St,regular
8882444,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882444,destination,Chicopee,regular
8882444,way_id,156247,massgis
8882445,name,Holly Street,regular
8882445,lanes,2,regular
8882445,width,15.2,regular
8882445,source,massgis_import_v0.1_20071009102359,regular
8882445,highway,residential,regular
8882445,condition,good,regular
8882445,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882445,way_id,127693,massgis
8882448,name,Burton Street,regular
8882448,lanes,2,regular
8882448,width,15.2,regular
8882448,source,massgis_import_v0.1_20071009102359,regular
8882448,highway,residential,regular
8882448,condition,fair,regular
8882448,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882448,way_id,133801,massgis
8882450,name,Leary Avenue,regular
8882450,lanes,2,regular
8882450,width,8.2,regular
8882450,source,massgis_import_v0.1_20071009102359,regular
8882450,highway,residential,regular
8882450,condition,good,regular
8882450,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882450,way_id,144831,massgis
8882453,name,Fairview Avenue,regular
8882453,lanes,2,regular
8882453,width,15.2,regular
8882453,source,massgis_import_v0.1_20071009102359,regular
8882453,highway,secondary,regular
8882453,condition,fair,regular
8882453,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882453,way_id,128282,massgis
8882458,ref,MA 141,regular
8882458,name,Bridge Street,regular
8882458,lanes,2,regular
8882458,width,30.2,regular
8882458,oneway,yes,regular
8882458,source,massgis_import_v0.1_20071009102359,regular
8882458,highway,primary,regular
8882458,maxspeed,30 mph,regular
8882458,condition,good,regular
8882458,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882458,way_id,209661,massgis
8882459,name,Page Court,regular
8882459,lanes,2,regular
8882459,width,15.2,regular
8882459,source,massgis_import_v0.1_20071009102359,regular
8882459,highway,residential,regular
8882459,condition,deficient,regular
8882459,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882459,way_id,143879,massgis
8882468,name,Bill Street,regular
8882468,lanes,2,regular
8882468,width,15.2,regular
8882468,source,massgis_import_v0.1_20071009102359,regular
8882468,highway,residential,regular
8882468,condition,good,regular
8882468,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882468,way_id,152657,massgis
8882478,hgv,yes,regular
8882478,ref,MA 116,regular
8882478,name,Chicopee Street,regular
8882478,lanes,2,regular
8882478,width,30.5,regular
8882478,oneway,yes,regular
8882478,source,massgis_import_v0.1_20071009102359,regular
8882478,highway,secondary,regular
8882478,maxspeed,35 mph,regular
8882478,condition,fair,regular
8882478,hgv,MassGIS,source
8882478,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8882478,way_id,205472,massgis
